STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,SNOW,TAVG,TMAX,TMIN,TOBS,TSUN,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT11,WT13,WT14,WT16,WT18,WT22
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,2/3/13,0,,,56,26,37,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,2/4/13,0,,,50,28,34,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,2/5/13,0,,,60,34,44,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,2/6/13,0,,,62,37,44,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,2/7/13,0,,,52,34,39,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,2/8/13,0.59,,,55,39,45,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,2/9/13,0,,,52,25,32,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,2/10/13,0,,,53,25,31,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,2/11/13,0.33,,,64,31,53,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,2/12/13,0.1,,,60,42,47,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,2/13/13,0.23,,,50,42,43,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,2/14/13,0,,,57,35,40,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,2/15/13,0,,,62,35,41,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,2/16/13,0,,,48,35,37,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,2/17/13,0.3,,,45,25,30,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,2/18/13,0,,,50,20,24,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,2/19/13,0,,,54,24,40,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,2/20/13,0.31,,,52,32,37,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,2/21/13,0,,,42,33,34,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,2/22/13,0,,,53,34,45,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,2/23/13,0,,,56,39,43,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,2/24/13,0.92,,,50,35,40,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,2/25/13,0.31,,,49,34,38,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,2/26/13,0.15,,,55,36,41,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,2/27/13,1.09,,,61,41,49,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,2/28/13,0,,,54,36,41,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,3/1/13,0,,,53,33,38,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,3/2/13,0,,,50,34,40,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,3/3/13,0,,,45,32,37,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,3/4/13,0,,,50,27,34,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,3/5/13,0,,,52,26,30,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,3/6/13,0.32,,,57,30,40,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,3/7/13,0,,,46,40,42,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,3/8/13,0,,,55,34,39,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,3/9/13,0,,,60,35,39,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,3/10/13,0,,,66,35,40,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,3/11/13,0,,,68,40,48,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,3/12/13,0.31,,,63,48,59,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,3/13/13,0,,,59,38,43,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,3/14/13,0,,,53,30,34,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,3/15/13,0,,,60,30,35,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,3/16/13,0,,,78,35,52,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,3/17/13,0,,,61,39,44,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,3/18/13,0.03,,,51,38,41,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,3/19/13,0,,,68,41,53,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,3/20/13,0,,,60,34,39,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,3/21/13,0,,,45,33,39,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,3/22/13,0,,,53,24,30,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,3/23/13,0,,,55,30,39,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,3/24/13,0,,,47,38,43,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,3/25/13,0.67,,,54,36,41,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,3/26/13,0,,,50,30,35,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,3/27/13,0,,,54,32,37,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,3/28/13,0,,,55,33,37,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,3/29/13,0,,,58,29,33,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,3/30/13,0,,,66,33,43,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,3/31/13,0.51,,,68,43,52,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,4/1/13,0.15,,,72,52,58,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,4/2/13,0,,,59,39,44,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,4/3/13,0.92,,,60,35,41,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,4/4/13,0,,,50,34,39,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,4/5/13,0,,,60,39,44,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,4/6/13,0,,,62,38,43,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,4/7/13,0,,,70,41,48,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,4/8/13,0,,,75,48,56,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,4/9/13,0,,,83,56,63,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,4/10/13,0,,,85,60,65,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,4/11/13,0,,,80,62,66,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,4/12/13,0.21,,,79,64,69,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,4/13/13,0,,,72,50,55,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,4/14/13,0,,,75,47,53,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,4/15/13,0,,,76,53,61,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,4/16/13,0,,,77,60,64,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,4/17/13,0,,,82,57,61,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,4/18/13,0,,,80,60,65,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,4/19/13,0.17,,,78,62,66,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,4/20/13,0.61,,,66,50,55,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,4/21/13,0,,,64,42,48,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,4/22/13,0,,,58,44,49,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,4/23/13,0,,,68,45,50,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,4/24/13,0,,,79,50,54,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,4/25/13,0,,,66,54,60,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,4/26/13,0,,,71,46,51,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,4/27/13,0,,,72,51,57,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,4/28/13,0,,,62,55,58,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,4/29/13,2.01,,,68,58,61,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,4/30/13,0,,,73,57,62,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,5/1/13,0.05,,,69,60,63,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,5/2/13,0.11,,,68,58,62,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,5/3/13,0,,,73,50,55,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,5/4/13,0,,,69,48,53,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,5/5/13,0.05,,,71,49,53,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,5/6/13,0.16,,,70,53,59,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,5/7/13,1.53,,,71,54,60,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,5/8/13,0.01,,,69,50,55,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,5/9/13,0.11,,,80,55,60,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,5/10/13,0,,,83,57,62,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,5/11/13,0.3,,,81,62,70,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,5/12/13,0,,,72,52,57,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,5/13/13,0,,,68,49,52,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,5/14/13,0,,,70,40,45,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,5/15/13,0,,,84,45,59,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,5/16/13,0,,,88,59,66,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,5/17/13,0,,,85,64,70,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,5/18/13,0,,,82,62,68,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,5/19/13,0.33,,,79,66,71,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,5/20/13,0.69,,,77,65,71,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,5/21/13,0,,,82,66,70,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,5/22/13,0.33,,,86,67,72,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,5/23/13,0,,,82,65,70,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,5/24/13,0,,,74,63,68,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,5/25/13,0,,,72,45,50,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,5/26/13,0,,,75,48,52,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,5/27/13,0,,,77,52,56,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,5/28/13,0,,,81,56,61,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,5/29/13,0,,,86,61,68,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,5/30/13,0,,,88,65,70,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,5/31/13,0,,,89,66,70,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,6/1/13,0,,,89,67,72,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,6/2/13,0,,,87,68,73,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,6/3/13,0.15,,,82,64,68,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,6/4/13,0.18,,,82,67,70,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,6/5/13,0.2,,,84,60,65,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,6/6/13,1.95,,,85,63,67,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,6/7/13,2.21,,,78,67,71,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,6/8/13,0,,,86,67,72,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,6/9/13,0.31,,,87,70,75,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,6/10/13,0.55,,,82,69,73,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,6/11/13,0,,,86,66,70,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,6/12/13,0,,,91,67,72,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,6/13/13,0,,,95,71,79,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,6/14/13,0,,,83,63,67,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,6/15/13,0,,,86,61,65,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,6/16/13,0,,,89,63,68,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,6/17/13,0,,,85,68,72,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,6/18/13,0,,,84,70,75,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,6/19/13,2.03,,,80,68,71,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,6/20/13,0,,,85,61,67,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,6/21/13,0,,,86,62,67,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,6/22/13,0,,,85,65,70,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,6/23/13,0,,,87,68,72,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,6/24/13,0.16,,,88,70,75,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,6/25/13,0,,,89,70,74,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,6/26/13,0,,,90,71,76,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,6/27/13,0.21,,,92,72,77,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,6/28/13,0,,,92,70,75,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,6/29/13,1.66,,,89,71,75,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,6/30/13,0.1,,,84,70,76,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,7/1/13,0.94,,,83,71,74,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,7/2/13,1.2,,,80,72,76,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,7/3/13,1.7,,,84,70,75,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,7/4/13,0,,,88,71,77,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,7/5/13,0,,,90,70,74,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,7/6/13,0,,,91,72,75,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,7/7/13,0,,,92,71,75,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,7/8/13,0,,,89,72,77,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,7/9/13,0,,,89,73,78,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,7/10/13,0,,,90,72,76,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,7/11/13,0.13,,,86,73,77,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,7/12/13,0.21,,,83,71,76,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,7/13/13,0.13,,,85,70,75,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,7/14/13,0.08,,,86,71,75,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,7/15/13,0,,,90,70,74,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,7/16/13,0,,,93,71,75,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,7/17/13,0,,,94,72,76,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,7/18/13,0,,,93,72,75,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,7/19/13,0.13,,,92,73,77,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,7/20/13,0,,,94,74,79,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,7/21/13,0,,,92,74,78,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,7/22/13,0.09,,,91,72,76,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,7/23/13,0,,,90,71,75,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,7/24/13,0,,,93,70,75,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,7/25/13,0.31,,,87,72,77,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,7/26/13,0,,,88,70,75,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,7/27/13,0,,,87,67,72,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,7/28/13,0.99,,,86,69,74,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,7/29/13,0.15,,,87,67,71,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,7/30/13,0,,,90,68,72,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,7/31/13,0,,,85,67,71,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,8/1/13,0,,,83,70,75,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,8/2/13,0,,,91,70,74,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,8/3/13,0,,,92,68,72,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,8/4/13,1.21,,,88,67,72,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,8/5/13,0,,,86,66,70,,,,,,,,,,,,,,
USC00317079,"RALEIGH STATE UNIVERSITY, NC US",35.7944,-78.6988,121.9,8/6/13,0.24,,,87,67,72,,,,,,,,,,,,,,
